ContentId,If you liked,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
2321410000000000000,Lean IT is all about people - o Lean na TI é focado em pessoas (ID: 2321412363020240814),Investimentos em coaching e mentoring aumentam nas empresas (ID: -5952729859839521828),Qual é o valor da área de T&D na sua empresa? (ID: -7264217791213422584),O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil (ID: -4509487968959834430),How to augment your career with leadership coaching (ID: 8586403905004879205),Como resolver conflitos no ambiente corporativo us (ID: 1738052593226421681)
2362500000000000000,How Do Top Android Developers QA Test Their Apps? (ID: 2362495898257544462),Visa inaugura Co-Creation Center em São Paulo (ID: -4487024160266973763),VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl (ID: 4164212115654350513),Firebase and Google Cloud: better together (ID: 6852597772196653540),Python Is Not Java (dirtSimple.org) (ID: -4089455027188314262),Creating Compound Views on Android (ID: 6620060201676471218)
2372440000000000000,The Continuous Delivery Maturity Model (ID: 2372438485070148864),"DevOps security requires new mindset and tools for visibility, automation (ID: -1573329182923097618)",DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO (ID: 372531153711028286),Using Honcho to Create a Multi-Process Docker Container (ID: -548976469460064550),"Docker - Build, Ship, and Run Any App, Anywhere (ID: -1999468346928419252)",Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now! (ID: 7065704533945771463)
2417380000000000000,"""Eat, sleep, code, repeat"" is such bullshit - Signal v. Noise (ID: 2417383163258637695)","Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways (ID: 5336562616168017846)",Lessons from converting an app to 100% Kotlin - Keepsafe Engineering (ID: 2543311963908571128),You don't talk about refactoring club (ID: 2708089973817733462),"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them! (ID: 3598164602856140626)",The Netflix Tech Blog: Netflix Billing Migration to AWS (ID: -3552937095886146934)
2468010000000000000,How Netflix does A/B Testing - uxdesign.cc - User Experience Design (ID: 2468005329717107277),Machine Learning Is No Longer Just for Experts (ID: 5258604889412591249),Google's Cloud Machine Learning service is now in public beta (ID: -9033211547111606164),Algorithms and architecture for job recommendations (ID: -4944551138301474550),"Google, Amazon and the upcoming battle over AI Assistants (ID: 3064370296170038610)",6 reasons why I like KeystoneML (ID: 2589533162305407436)
2495910000000000000,Android Mobile Vision restores operation and adds Text API | Android Developers Blog (ID: 2495913984359439198),StrictMode for Runtime Analysis on Android - Google Developers (ID: 4300652811307550975),"Fresco, sim! - Android Dev BR (ID: 1796618361228441836)",Firebase Test Lab for Android (ID: -1995591062742965408),"Create Intelligent, Context-Aware Apps with the Google Awareness APIs | Android Developers Blog (ID: -6592496241044177853)",The Importance of Code Reviews (ID: 7534917347133949300)
2508620000000000000,Using DiffUtil in Android RecyclerView (ID: 2508620055362300376),Testes unitários vs aceitação - Android Dev BR (ID: 1567984561327445971),Listas com RecyclerView - Android Dev BR (ID: -6590819806697898649),Firebase Test Lab for Android (ID: -1995591062742965408),Sam Newman - Backends For Frontends (ID: 5424502143558028097),My favorite people and resources to learn Android programming from (ID: -7518373517401484139)
2543310000000000000,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering (ID: 2543311963908571128),Combining Spring Boot and JDBI (ID: 7202701636941380671),"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways (ID: 5336562616168017846)",My favorite people and resources to learn Android programming from (ID: -7518373517401484139),VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl (ID: 4164212115654350513),Advanced Android Espresso (ID: -6654470039478316910)
2555980000000000000,The Definitive Guide to Database Version Control (ID: 2555983212310147009),Google segue Microsoft e lança ferramenta analítica grátis (ID: 3306277069425849869),Learning How to Learn: The Most Important Developer Skill - Free Code Camp (ID: -1291869519847635026),Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com (ID: 667643281369196267),The Continuous Delivery Maturity Model (ID: 2372438485070148864),Angular 2 versus React: There Will Be Blood - Free Code Camp (ID: -7387185690512762935)
2581140000000000000,10 Modern Software Over-Engineering Mistakes (ID: 2581138407738454418),"What do you mean by ""Event-Driven""? (ID: 8729086959762650511)",The Broken Window Theory (ID: -6156751702010469220),Beyond Progressive Web Apps Part 2: We Need to Know What's New (ID: 7429409096643373334),Cloud Native Part 1: Definition (ID: 8526042588044002101),Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests (ID: -1981734999963962468)
2589530000000000000,6 reasons why I like KeystoneML (ID: 2589533162305407436),"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow (ID: -3351652027149912881)",Machine Learning Is No Longer Just for Experts (ID: 5258604889412591249),Google's Cloud Machine Learning service is now in public beta (ID: -9033211547111606164),Algorithms and architecture for job recommendations (ID: -4944551138301474550),How Netflix does A/B Testing - uxdesign.cc - User Experience Design (ID: 2468005329717107277)
2601620000000000000,Bancos brasileiros fecham 200 agências em 2015 - Home - iG (ID: 2601622077116449484),WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday (ID: -8189315446782327370),"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads (ID: -2855910583928922225)",Ordering coffee in Italy: the 10 commandments (ID: -1313614305945895108),Por que o segundo maior banco da Alemanha decidiu entrar no Brasil com R$ 240 milhões? (ID: -3275688295651945765),"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts (ID: -330801551666885085)"
2602220000000000000,Ultrapar aprova investimento adicional de R$ 196 milhões para a Ipiranga (ID: 2602221055863892168),Startups apostam em aplicativos que conectam fretes e caminhoneiros (ID: -271938775771328391),Conselho da SABMiller aceita proposta de compra da AB InBev (ID: -3102652803014865472),Gartner Reprint (ID: -3959242148361340089),Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets (ID: -4625438649010928449),"Vale reverte prejuízo e tem lucro de R$ 1,8 bilhão no 3º trimestre (ID: -5011709367955107239)"
2607210000000000000,Leveling Up Your JavaScript - (ID: 2607211459879791691),The five phases of migrating to Google Cloud Platform (ID: 4195778828921942020),CSS Containment in Chrome 52 | Web Updates - Google Developers (ID: -2808969983997441543),Berners-Lee quer criar outra Web (ID: -9019233957195913605),The Java 8 API Design Principles (ID: -3058031327323357308),Docker 1.12: Now with Built-in Orchestration! (ID: -7342604649736473979)
2625880000000000000,Making open source data more available (ID: 2625883933130361261),The AI business landscape (ID: 7395435905985567130),The barbell effect of machine learning. (ID: 3269302169678465882),"Hello, TensorFlow! (ID: -5253644367331262405)",Google researchers teach AIs to see the important parts of images - and tell you about them (ID: 430255078684584595),"DARPA Goes ""Meta"" with Machine Learning for Machine Learning (ID: -377975173223377441)"
2633210000000000000,"Why Performance Matters, Part 1: The Perception Of Time - Smashing Magazine (ID: 2633209697262372913)",Four Node.js Gotchas that Operations Teams Should Know about - The New Stack (ID: 1649752043999819668),Mercado de Cosméticos no Brasil - Setor que não conhece crise! (ID: -5039153034159656707),Mobify report reveals impact of mobile website speed (ID: -8950763842769120954),Não existe frete grátis! (ID: -3170783292462058942),"Don't Start Big, Start a Little Snowball (ID: -7623502978685822577)"
2645380000000000000,'We've realized a ten-year strategy goal in one year' (ID: 2645380860642118790),How enterprise architects can help ensure success with digital transformations (ID: -2554512494756911972),Machine Learning Is Redefining The Enterprise In 2016 (ID: 1415230502586719648),Blaise Agüera y Arcas: How computers are learning to be creative (ID: -4037032837327175755),Nintendo has doubled in value since Pokémon Go's release (ID: -8369610219380465981),The Internet of Things is looking for its VisiCalc (ID: 5018472516978866574)
2687650000000000000,Google is testing a new Material Design layout for desktop searches (ID: 2687654465640040976),What to Inspect When You are Inspecting! (ID: -5507019982244746725),Ouça a música criada pela inteligência artificial do Google | Google Discovery (ID: 5787934590133549357),Facebook says its new AI is almost as good as humans at understanding context (ID: -2030742781169834114),Watch Google's AI master the infamously difficult Atari game Montezuma's Revenge (ID: -7566966163569468290),CSS Containment in Chrome 52 | Web Updates - Google Developers (ID: -2808969983997441543)
2708090000000000000,You don't talk about refactoring club (ID: 2708089973817733462),The Business Case for Progressive Web Apps (ID: -1111518890369033396),Effective learning through code workshops | Box Blog (ID: -4754223659064624252),What Color is Your Function? (ID: -4798431998955209742),Building Flipkart Lite: A Progressive Web App (ID: 3142843830268077617),Anti-If: The missing patterns (ID: -5148591903395022444)
2709930000000000000,A importância dos filmes de mulherzinha - Capitolina (ID: 2709926970543371965),Empresa britânica adota licença remunerada no período menstrual (ID: -7660505434580831027),Mulheres são mais criativas que homens? (ID: 5530820581773167955),Criadas para casar (ID: 3170775058142440102),Google employees are adding 'Lady' to their job titles to fight sexism (ID: 5302085907556673015),Promoting gender equality through emoji �� �� (ID: -5848514031542611523)
2715450000000000000,'The Simpsons' celebrates 600 episodes with a VR couch gag (ID: 2715453133655798791),Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets (ID: -7169261479876586557),Nova campanha da Avon tem drag queen como estrela (ID: -1444481301861872291),"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss (ID: 4629488036162962359)",Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris (ID: 5045927063019110283),15 Awesome Sublime Text Plugins For Web Development (ID: -8992201526199201450)
2719910000000000000,As expectativas das mulheres da Geração Y são muitas (ID: 2719909253419802298),Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters (ID: 400125073514833994),A minha viagem à Maternidade #tetodomundo (ID: -1297580205670251233),O dia em que tive mais medo de estar errada. (ID: 1854874463930846880),Workplace diversity in Brazil: there's still a long way to go (ID: 7851022564818849560),#Sentaquelávemtextão (ID: -4278025512576376201)
2725840000000000000,Micro Profile JavaEE com Wildfly Swarm (ID: 2725842723638001955),Google Cloud Platform's preemptible VMs are now up to 33% cheaper (ID: -1634742667970363668),"Tabs vs Spaces: How They Write Java at Google, Twitter, Mozilla and Pied Piper | Takipi Blog (ID: 2262656830196923781)",VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl (ID: 4164212115654350513),Building Spring Cloud Microservices That Strangle Legacy Systems (ID: 90383487344892230),Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com (ID: 667643281369196267)
2727740000000000000,The Future of Digital Banking is Now (ID: 2727743992157210358),Ordering coffee in Italy: the 10 commandments (ID: -1313614305945895108),"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts (ID: -330801551666885085)",Joel on Software (ID: -3027055440570405664),WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday (ID: -8189315446782327370),What to Expect at WWDC 2016 (ID: -799315203186826480)
2765060000000000000,360 million reasons to destroy all passwords - Free Code Camp (ID: 2765063319512128208),Joel on Software (ID: -3027055440570405664),"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads (ID: -2855910583928922225)","AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts (ID: -330801551666885085)",Ordering coffee in Italy: the 10 commandments (ID: -1313614305945895108),What to Expect at WWDC 2016 (ID: -799315203186826480)
